agent_id,employee_code,agent_name,vendor_id,team,status,joined_at,updated_at,_source_row_number
AGT0000431,EMP00234,Rahul Verma,VND0000001,T2,ACTIVE,2025-11-17 18:35:02,2025-06-10 10:52:04,12154
AGT0000384,EMP00051,Rohan Patel,VND0000007,T1,ACTIVE,2024-05-02 04:17:26,2025-12-10 05:36:41,12155
AGT0000092,EMP00747,Aarav Sharma,VND0000009,FIELD,SUSPENDED,2025-02-15 00:02:50,2025-03-01 02:05:45,12156
AGT0000107,EMP00657,Priya Mehta,VND0000015,T1,INACTIVE,2024-12-21 06:15:21,2025-04-21 17:18:09,12157
AGT0000795,EMP00251,Vikram Shah,VND0000001,DIGITAL,ACTIVE,2025-07-24 15:36:03,2025-10-30 14:21:45,12158
AGT0000941,EMP00417,Neha Singh,VND0000001,T1,INACTIVE,2024-07-14 10:57:03,2026-07-08 08:49:44,12159
AGT0000854,EMP00891,Vikram Shah,VND0000007,T3,SUSPENDED,2024-11-19 19:25:09,2025-05-26 16:54:18,12160
AGT0000380,EMP00959,Ananya Rao,VND0000005,T2,SUSPENDED,2025-06-17 17:53:22,2025-04-20 21:22:31,12161
AGT0000503,EMP00478,Vikram Shah,VND0000003,FIELD,ACTIVE,2025-09-20 00:53:04,2025-02-15 09:55:40,12162
AGT0000626,EMP00366,Sneha Das,VND0000010,DIGITAL,SUSPENDED,2025-10-14 21:45:44,2025-08-30 12:42:28,12163
AGT0000687,EMP00376,Vikram Shah,VND0000003,T2,INACTIVE,2024-12-25 10:42:26,2025-07-03 20:29:11,12164
AGT0000222,EMP00632,Rahul Verma,VND0000008,T1,ACTIVE,2024-12-26 14:54:37,2025-02-12 05:00:21,12165
AGT0000140,EMP00419,Vikram Shah,VND0000004,DIGITAL,ACTIVE,2025-11-30 19:17:20,2025-06-18 16:34:13,12166
AGT0000158,EMP00976,Neha Singh,VND0000006,T1,SUSPENDED,2025-07-01 16:25:30,2026-03-29 03:18:45,12167
AGT0000518,EMP00446,Priya Mehta,VND0000004,DIGITAL,ACTIVE,2025-09-07 08:42:21,2026-03-10 23:27:27,12168
AGT0000862,EMP00985,Pooja Nair,VND0000002,T1,INACTIVE,2025-11-10 05:49:14,2026-05-03 15:17:16,12169
AGT0000496,EMP00477,Pooja Nair,VND0000002,T2,ACTIVE,2024-04-24 06:19:39,2025-04-19 16:37:14,12170
AGT0000309,EMP00268,Amit Kumar,VND0000007,T3,ACTIVE,2024-02-27 00:04:50,2026-02-11 11:19:03,12171
AGT0000580,EMP00670,Priya Mehta,VND0000002,T2,SUSPENDED,2025-08-27 22:58:53,2026-02-04 22:18:02,12172
AGT0000128,EMP00457,Ananya Rao,VND0000012,FIELD,ACTIVE,2025-06-26 20:49:12,2026-03-16 11:23:38,12173
AGT0000789,EMP00154,Priya Mehta,VND0000007,T3,INACTIVE,2024-03-01 00:46:46,2025-03-23 20:11:08,12174
AGT0000592,EMP00784,Rahul Verma,VND0000010,T1,SUSPENDED,2025-10-02 03:10:33,2025-08-02 16:17:47,12175
AGT0000002,EMP00027,Priya Mehta,VND0000011,T2,ACTIVE,2025-07-11 05:12:41,2025-12-22 18:59:10,12176
AGT0000709,EMP00948,Neha Singh,VND0000003,FIELD,SUSPENDED,2024-03-30 14:30:55,2026-01-08 18:24:51,12177
AGT0000796,EMP00178,Rahul Verma,VND0000004,T2,SUSPENDED,2024-08-09 19:15:50,2026-05-30 07:13:18,12178
AGT0000301,EMP00578,Sneha Das,VND0000004,T1,SUSPENDED,2024-02-22 02:02:09,2025-02-28 05:41:08,12179
AGT0000171,EMP00559,Vikram Shah,VND0000014,DIGITAL,SUSPENDED,2025-04-19 18:02:27,2025-07-31 00:45:17,12180
AGT0000225,EMP00889,Ananya Rao,VND0000004,T3,INACTIVE,2024-02-06 07:17:36,2026-06-05 21:54:15,12181
AGT0000056,EMP00810,Rahul Verma,VND0000008,DIGITAL,SUSPENDED,2025-03-09 11:02:09,2025-06-19 03:37:30,12182
AGT0000049,EMP00863,Neha Singh,VND0000002,T1,SUSPENDED,2025-07-09 05:55:41,2025-01-04 19:35:20,12183
AGT0000968,EMP00669,Pooja Nair,VND0000006,FIELD,SUSPENDED,2025-05-02 11:11:02,2025-04-22 00:36:10,12184
AGT0000894,EMP00104,Amit Kumar,VND0000009,T3,SUSPENDED,2025-02-27 14:08:26,2025-06-18 18:59:42,12185
AGT0000211,EMP00414,Ananya Rao,VND0000002,FIELD,SUSPENDED,2025-05-01 17:33:45,2026-01-21 04:15:12,12186
AGT0000380,EMP00748,Ananya Rao,VND0000007,T1,ACTIVE,2025-05-21 19:23:58,2025-04-23 00:48:59,12187
AGT0000702,EMP00732,Rahul Verma,VND0000002,FIELD,ACTIVE,2024-10-12 06:40:19,2025-05-05 23:52:14,12188
AGT0000368,EMP00236,Ananya Rao,VND0000011,T1,SUSPENDED,2025-02-18 13:28:17,2025-12-27 10:08:13,12189
AGT0000936,EMP00217,Vikram Shah,VND0000005,DIGITAL,ACTIVE,2025-11-22 14:46:30,2025-01-18 19:35:11,12190
AGT0000447,EMP00036,Amit Kumar,VND0000005,T3,INACTIVE,2024-11-25 18:00:27,2025-09-01 23:10:20,12191
AGT0000493,EMP00585,Rohan Patel,VND0000002,T1,SUSPENDED,2024-05-24 01:29:31,2025-10-07 16:00:53,12192
AGT0000656,EMP00083,Priya Mehta,VND0000006,DIGITAL,INACTIVE,2024-01-08 07:37:23,2025-04-19 21:46:22,12193
AGT0000330,EMP00249,Rohan Patel,VND0000007,FIELD,INACTIVE,2024-01-29 09:15:11,2025-10-10 07:19:12,12194
AGT0000620,EMP00815,Amit Kumar,VND0000003,DIGITAL,INACTIVE,2024-02-17 04:19:29,2025-03-29 17:04:51,12195
AGT0000241,EMP01070,Sneha Das,VND0000011,T3,INACTIVE,2024-07-31 03:55:12,2025-05-31 02:23:15,12196
AGT0000613,EMP00854,Priya Mehta,VND0000002,FIELD,ACTIVE,2024-02-15 08:06:02,2026-04-05 19:56:36,12197
AGT0000832,EMP00698,Pooja Nair,VND0000011,FIELD,SUSPENDED,2025-11-01 11:57:04,2025-01-20 18:34:23,12198
AGT0000843,EMP00057,Neha Singh,VND0000014,FIELD,SUSPENDED,2024-01-07 17:14:28,2026-03-18 16:03:40,12199
AGT0000320,EMP00858,Neha Singh,VND0000012,T3,SUSPENDED,2025-03-18 12:24:08,2025-07-29 16:46:55,12200
AGT0000306,EMP00107,Amit Kumar,VND0000005,FIELD,INACTIVE,2025-02-18 06:13:33,2026-06-14 19:09:58,12201
AGT0000046,EMP00928,Rahul Verma,VND0000002,T1,INACTIVE,2025-04-08 09:48:04,2026-06-22 09:49:16,12202
AGT0000091,EMP00670,Ananya Rao,VND0000013,FIELD,INACTIVE,2025-02-24 03:26:10,2026-03-08 10:20:54,12203
AGT0000938,EMP00277,Sneha Das,VND0000005,T1,INACTIVE,2024-04-15 20:27:21,2025-11-18 08:34:21,12204
AGT0000172,EMP00043,Vikram Shah,VND0000004,T3,INACTIVE,2025-03-10 05:51:34,2025-01-10 01:18:58,12205
AGT0000816,EMP00958,Ananya Rao,VND0000014,DIGITAL,ACTIVE,2025-11-20 17:00:35,2025-05-02 10:25:27,12206
AGT0000221,EMP00441,Pooja Nair,VND0000007,T2,ACTIVE,2024-08-11 06:46:16,2025-11-07 15:43:34,12207
AGT0000529,EMP00795,Priya Mehta,VND0000005,T3,SUSPENDED,2025-04-26 00:19:44,2025-12-11 07:37:34,12208
AGT0000426,EMP00801,Aarav Sharma,VND0000011,FIELD,SUSPENDED,2024-05-12 22:10:57,2025-03-27 09:44:09,12209
AGT0000067,EMP00411,Priya Mehta,VND0000008,T2,ACTIVE,2025-08-16 01:23:14,2025-10-02 17:42:05,12210
AGT0000194,EMP00719,Neha Singh,VND0000007,FIELD,ACTIVE,2024-12-27 08:34:54,2025-07-07 20:34:24,12211
AGT0000982,EMP00271,Neha Singh,VND0000011,FIELD,ACTIVE,2025-11-15 13:36:46,2025-11-07 22:28:36,12212
AGT0000619,EMP00235,Rohan Patel,VND0000001,T1,SUSPENDED,2024-06-27 15:40:56,2025-04-15 22:29:16,12213
AGT0000536,EMP00228,Rohan Patel,VND0000014,T2,INACTIVE,2024-08-04 03:15:09,2025-08-21 21:34:58,12214
AGT0000292,EMP00599,Amit Kumar,VND0000002,T1,INACTIVE,2025-07-17 00:19:45,2025-06-22 07:43:09,12215
AGT0000980,EMP00548,Ananya Rao,VND0000001,T3,INACTIVE,2024-09-21 05:26:53,2025-09-23 13:32:40,12216
AGT0000369,EMP00443,Ananya Rao,VND0000015,T2,SUSPENDED,2024-12-20 14:17:24,2026-03-03 06:46:04,12217
AGT0000129,EMP00928,Priya Mehta,VND0000003,FIELD,ACTIVE,2025-11-24 04:30:26,2025-07-12 16:17:43,12218
AGT0000791,EMP00216,Priya Mehta,VND0000012,DIGITAL,INACTIVE,2025-04-10 15:19:46,2026-01-13 16:55:15,12219
AGT0000275,EMP00181,Rohan Patel,VND0000012,DIGITAL,ACTIVE,2025-11-18 17:39:10,2025-02-11 13:00:44,12220
AGT0000964,EMP00596,Rahul Verma,VND0000002,T2,INACTIVE,2024-01-19 21:46:35,2025-02-03 21:15:43,12221
AGT0000597,EMP00567,Rohan Patel,VND0000015,DIGITAL,SUSPENDED,2024-09-26 02:35:59,2025-10-25 05:27:19,12222
AGT0000909,EMP00820,Rahul Verma,VND0000007,FIELD,ACTIVE,2025-04-11 19:22:02,2026-07-09 15:20:03,12223
AGT0000474,EMP00823,Priya Mehta,VND0000003,T1,ACTIVE,2025-07-02 16:21:04,2025-03-07 05:24:55,12224
AGT0000599,EMP00978,Rahul Verma,VND0000013,T3,SUSPENDED,2024-08-16 19:56:49,2025-03-06 05:02:06,12225
AGT0000384,EMP00329,Neha Singh,VND0000011,T3,SUSPENDED,2024-12-28 19:34:15,2025-03-13 00:04:07,12226
AGT0000538,EMP00151,Rahul Verma,VND0000006,FIELD,ACTIVE,2025-09-22 15:24:13,2025-02-22 15:27:44,12227
AGT0000862,EMP00436,Pooja Nair,VND0000012,T3,SUSPENDED,2025-11-18 11:08:29,2025-04-07 13:19:46,12228
AGT0000413,EMP01079,Neha Singh,VND0000005,FIELD,INACTIVE,2024-12-29 19:49:11,2025-09-15 14:06:17,12229
AGT0000348,EMP00300,Priya Mehta,VND0000010,T2,INACTIVE,2024-05-31 23:17:43,2026-04-05 00:15:45,12230
AGT0000104,EMP00054,Rohan Patel,VND0000005,T2,SUSPENDED,2024-03-16 13:03:02,2026-03-01 13:05:57,12231
AGT0000552,EMP00116,Rahul Verma,VND0000004,T1,ACTIVE,2024-10-01 15:05:04,2025-11-30 06:19:44,12232
AGT0000681,EMP00576,Amit Kumar,VND0000013,FIELD,SUSPENDED,2024-06-14 23:45:04,2026-01-12 02:03:36,12233
AGT0000581,EMP00419,Priya Mehta,VND0000001,T3,INACTIVE,2024-01-06 05:38:48,2025-07-28 16:26:18,12234
AGT0000774,EMP00633,Neha Singh,VND0000014,FIELD,SUSPENDED,2025-09-22 16:33:10,2025-10-30 19:38:03,12235
AGT0000776,EMP00639,Aarav Sharma,VND0000011,T2,ACTIVE,2024-04-27 18:09:07,2026-05-13 14:56:36,12236
AGT0000490,EMP00349,Rohan Patel,VND0000003,FIELD,ACTIVE,2025-07-23 00:37:00,2025-05-06 11:13:53,12237
AGT0000543,EMP00072,Rahul Verma,VND0000005,T2,INACTIVE,2024-06-11 20:37:23,2026-05-30 21:02:59,12238
AGT0000171,EMP00233,Rohan Patel,VND0000015,DIGITAL,SUSPENDED,2025-02-06 18:01:44,2026-07-29 16:29:06,12239
AGT0000186,EMP00848,Priya Mehta,VND0000005,T3,ACTIVE,2024-04-18 18:48:35,2025-10-19 09:11:42,12240
AGT0000850,EMP00758,Rohan Patel,VND0000010,T3,INACTIVE,2024-09-20 16:40:39,2025-12-08 16:46:35,12241
AGT0000012,EMP00762,Priya Mehta,VND0000003,T1,ACTIVE,2024-05-12 06:38:43,2026-03-25 15:13:11,12242
AGT0000458,EMP00294,Rohan Patel,VND0000015,T2,ACTIVE,2024-01-27 10:46:17,2026-04-19 04:36:11,12243
AGT0000456,EMP00324,Rohan Patel,VND0000009,DIGITAL,ACTIVE,2024-05-12 23:06:58,2025-01-21 16:22:20,12244
AGT0000945,EMP00414,Aarav Sharma,VND0000003,FIELD,ACTIVE,2025-05-25 12:43:39,2025-11-15 08:58:39,12245
AGT0000746,EMP00225,Neha Singh,VND0000010,T1,SUSPENDED,2024-07-16 21:34:41,2026-07-23 00:01:21,12246
AGT0000894,EMP00268,Ananya Rao,VND0000003,T1,ACTIVE,2025-03-07 08:35:49,2025-04-24 03:22:03,12247
AGT0000012,EMP00091,Rahul Verma,VND0000001,T1,INACTIVE,2024-12-06 19:16:59,2025-07-02 01:07:50,12248
AGT0000918,EMP00345,Amit Kumar,VND0000002,T3,ACTIVE,2024-03-29 10:03:13,2025-10-05 11:53:11,12249
AGT0000668,EMP00234,Sneha Das,VND0000013,FIELD,SUSPENDED,2025-04-14 15:21:46,2026-04-17 02:40:07,12250
AGT0000147,EMP00928,Aarav Sharma,VND0000008,T2,SUSPENDED,2025-07-17 17:15:29,2026-07-18 06:14:27,12251
AGT0000741,EMP00945,Pooja Nair,VND0000001,T3,ACTIVE,2025-06-13 17:53:29,2026-04-05 20:36:39,12252
AGT0000784,EMP00130,Sneha Das,VND0000013,T3,INACTIVE,2024-10-19 23:22:48,2026-04-07 21:46:05,12253
AGT0000780,EMP00571,Rohan Patel,VND0000002,T1,INACTIVE,2024-06-13 10:19:58,2025-06-17 10:49:33,12254
AGT0000214,EMP00114,Vikram Shah,VND0000008,FIELD,INACTIVE,2024-05-02 05:33:54,2026-01-14 16:13:19,12255
AGT0000880,EMP00580,Aarav Sharma,VND0000010,T1,ACTIVE,2024-07-12 12:28:37,2026-07-14 10:26:20,12256
AGT0000298,EMP01087,Priya Mehta,VND0000006,FIELD,SUSPENDED,2025-08-06 03:52:12,2025-03-03 21:13:34,12257
AGT0000052,EMP00917,Amit Kumar,VND0000002,FIELD,SUSPENDED,2025-09-26 21:44:06,2026-05-27 00:22:26,12258
AGT0000100,EMP00671,Aarav Sharma,VND0000001,DIGITAL,ACTIVE,2025-04-21 08:44:34,2025-04-26 16:54:11,12259
AGT0000468,EMP00959,Rohan Patel,VND0000005,T1,SUSPENDED,2024-05-12 06:23:14,2026-01-02 12:04:44,12260
AGT0000713,EMP00314,Sneha Das,VND0000002,T1,ACTIVE,2024-12-05 10:52:20,2025-11-02 16:17:45,12261
AGT0000227,EMP00808,Amit Kumar,VND0000002,T1,INACTIVE,2025-04-01 09:49:19,2025-08-11 06:37:49,12262
AGT0000984,EMP00308,Priya Mehta,VND0000003,T1,INACTIVE,2025-07-29 02:33:24,2025-02-02 19:40:49,12263
AGT0000465,EMP00265,Rohan Patel,VND0000008,T1,INACTIVE,2025-08-05 06:55:56,2025-11-23 01:30:28,12264
AGT0000399,EMP00600,Rahul Verma,VND0000008,T1,SUSPENDED,2024-10-02 05:13:17,2026-02-18 05:53:35,12265
AGT0000485,EMP00924,Aarav Sharma,VND0000002,T2,ACTIVE,2024-10-15 00:51:04,2026-05-26 21:27:16,12266
AGT0000263,EMP00608,Aarav Sharma,VND0000014,FIELD,INACTIVE,2024-02-13 08:19:40,2026-03-03 08:51:27,12267
AGT0000081,EMP00301,Sneha Das,VND0000009,T2,ACTIVE,2025-03-24 15:55:20,2025-11-13 00:53:55,12268
AGT0000585,EMP00180,Sneha Das,VND0000006,DIGITAL,SUSPENDED,2025-09-14 03:27:38,2025-01-27 21:51:39,12269
AGT0000771,EMP00543,Sneha Das,VND0000006,T2,SUSPENDED,2025-01-17 18:00:03,2025-12-23 23:01:15,12270
AGT0000845,EMP00564,Amit Kumar,VND0000010,DIGITAL,SUSPENDED,2025-02-09 07:55:24,2025-04-03 02:33:34,12271
AGT0000423,EMP00165,Ananya Rao,VND0000006,T1,ACTIVE,2025-09-20 09:20:53,2026-07-24 12:42:35,12272
AGT0000809,EMP00694,Amit Kumar,VND0000003,DIGITAL,ACTIVE,2025-07-04 09:33:55,2025-02-09 12:21:33,12273
AGT0000886,EMP00304,Priya Mehta,VND0000004,DIGITAL,SUSPENDED,2025-01-11 07:33:49,2025-12-27 04:34:11,12274
AGT0000977,EMP00516,Aarav Sharma,VND0000007,T2,SUSPENDED,2025-01-09 10:45:09,2026-07-05 15:29:56,12275
AGT0000088,EMP00569,Pooja Nair,VND0000005,T3,ACTIVE,2024-07-10 04:03:20,2025-12-27 03:11:47,12276
AGT0000580,EMP00662,Ananya Rao,VND0000015,T3,SUSPENDED,2025-04-24 06:42:46,2025-10-07 09:01:20,12277
AGT0000166,EMP00208,Priya Mehta,VND0000008,T2,INACTIVE,2024-06-12 21:23:20,2025-01-26 13:59:49,12278
AGT0000500,EMP00838,Aarav Sharma,VND0000002,T2,ACTIVE,2024-12-01 18:30:39,2025-09-25 04:27:46,12279
AGT0000630,EMP01018,Priya Mehta,VND0000014,T2,SUSPENDED,2025-06-09 10:10:32,2025-12-15 16:31:12,12280
AGT0000648,EMP00614,Neha Singh,VND0000006,DIGITAL,SUSPENDED,2024-11-01 12:02:12,2025-06-05 18:23:27,12281
AGT0000378,EMP00061,Sneha Das,VND0000014,FIELD,ACTIVE,2025-10-14 23:00:15,2025-11-03 00:13:43,12282
AGT0000669,EMP00315,Neha Singh,VND0000002,T1,SUSPENDED,2025-10-25 06:07:21,2026-01-08 12:46:58,12283
AGT0000903,EMP00039,Vikram Shah,VND0000001,DIGITAL,ACTIVE,2024-02-24 14:01:26,2026-06-21 05:14:31,12284
AGT0000590,EMP00569,Amit Kumar,VND0000004,T3,SUSPENDED,2025-03-18 12:58:05,2026-07-11 06:38:27,12285
AGT0000243,EMP00096,Aarav Sharma,VND0000009,T3,INACTIVE,2024-08-18 23:17:10,2025-07-09 15:16:49,12286
AGT0000429,EMP00681,Aarav Sharma,VND0000012,FIELD,INACTIVE,2024-09-14 18:34:50,2025-04-08 00:10:25,12287
AGT0000181,EMP00126,Pooja Nair,VND0000010,T3,SUSPENDED,2025-08-02 13:04:13,2025-07-08 03:34:30,12288
AGT0000126,EMP00158,Vikram Shah,VND0000013,T1,INACTIVE,2025-01-02 17:41:52,2026-02-17 05:14:22,12289
AGT0000324,EMP00996,Rohan Patel,VND0000002,T1,SUSPENDED,2024-09-05 13:02:30,2025-01-22 18:44:28,12290
AGT0000655,EMP00603,Neha Singh,VND0000010,FIELD,INACTIVE,2025-10-04 22:47:11,2025-02-11 16:24:03,12291
AGT0000345,EMP00123,Priya Mehta,VND0000003,T3,INACTIVE,2025-11-13 16:49:19,2026-07-24 00:11:02,12292
AGT0000381,EMP01099,Neha Singh,VND0000002,DIGITAL,ACTIVE,2024-05-15 06:10:15,2025-02-20 21:57:16,12293
AGT0000664,EMP00027,Pooja Nair,VND0000007,T2,SUSPENDED,2025-07-19 19:46:39,2026-01-10 20:15:34,12294
AGT0000377,EMP00430,Sneha Das,VND0000011,T2,INACTIVE,2024-02-13 00:01:36,2025-09-13 11:10:35,12295
AGT0000369,EMP00769,Amit Kumar,VND0000013,DIGITAL,SUSPENDED,2024-10-29 02:52:17,2025-02-08 14:54:39,12296
AGT0000340,EMP00772,Vikram Shah,VND0000015,T3,ACTIVE,2024-09-05 18:38:25,2025-12-27 14:43:22,12297
AGT0000150,EMP00555,Amit Kumar,VND0000004,T3,SUSPENDED,2025-06-27 12:59:52,2026-01-28 14:07:45,12298
AGT0000164,EMP00461,Amit Kumar,VND0000009,T3,INACTIVE,2024-01-12 22:44:56,2025-02-10 05:48:26,12299
AGT0000930,EMP01023,Pooja Nair,VND0000015,FIELD,SUSPENDED,2024-07-28 09:50:45,2025-01-13 05:04:01,12300
AGT0000575,EMP00374,Ananya Rao,VND0000004,T2,SUSPENDED,2024-12-18 08:17:06,2025-04-22 01:40:48,12301
AGT0000149,EMP00227,Rohan Patel,VND0000010,T1,ACTIVE,2025-05-18 02:32:42,2025-12-21 01:34:45,12302
AGT0000770,EMP00429,Pooja Nair,VND0000006,T3,ACTIVE,2024-08-05 19:26:22,2025-04-23 17:11:52,12303
AGT0000483,EMP00721,Vikram Shah,VND0000004,T3,ACTIVE,2024-04-04 21:51:00,2025-04-01 23:27:23,12304
AGT0000675,EMP00220,Rahul Verma,VND0000015,DIGITAL,ACTIVE,2025-08-02 22:06:41,2025-03-12 04:40:51,12305
AGT0000412,EMP00218,Rahul Verma,VND0000004,DIGITAL,INACTIVE,2025-04-20 16:30:18,2025-04-03 12:23:32,12306
AGT0000965,EMP00368,Ananya Rao,VND0000007,T2,ACTIVE,2024-03-26 09:50:39,2026-01-14 03:32:24,12307
AGT0000833,EMP00078,Priya Mehta,VND0000003,T2,SUSPENDED,2024-02-04 14:55:52,2025-06-08 15:20:04,12308
AGT0000337,EMP00885,Aarav Sharma,VND0000003,T3,SUSPENDED,2025-03-06 15:27:34,2025-08-18 13:53:34,12309
AGT0000972,EMP00433,Vikram Shah,VND0000006,T2,ACTIVE,2024-01-19 19:45:10,2026-06-02 05:58:47,12310
AGT0000173,EMP00868,Rahul Verma,VND0000012,T2,SUSPENDED,2025-06-03 09:42:39,2025-01-01 04:40:31,12311
AGT0000257,EMP00352,Pooja Nair,VND0000002,FIELD,INACTIVE,2024-03-07 21:15:35,2025-10-18 22:35:32,12312
AGT0000625,EMP00274,Ananya Rao,VND0000003,T2,SUSPENDED,2025-05-08 16:20:39,2025-09-20 02:46:50,12313
AGT0000305,EMP00890,Sneha Das,VND0000008,FIELD,INACTIVE,2025-03-14 23:52:31,2026-02-23 10:54:31,12314
AGT0000092,EMP00074,Rahul Verma,VND0000014,T1,ACTIVE,2025-04-10 21:35:58,2026-05-16 14:09:37,12315
AGT0000257,EMP00558,Ananya Rao,VND0000010,T2,INACTIVE,2024-12-31 22:30:19,2026-05-20 06:36:41,12316
AGT0000263,EMP00191,Priya Mehta,VND0000010,DIGITAL,SUSPENDED,2024-10-30 20:47:53,2026-05-30 20:28:32,12317
AGT0000568,EMP00775,Amit Kumar,VND0000010,DIGITAL,INACTIVE,2024-08-13 00:39:24,2026-03-29 14:12:51,12318
AGT0000235,EMP00867,Sneha Das,VND0000006,FIELD,SUSPENDED,2024-09-20 09:22:41,2025-02-04 08:28:47,12319
AGT0000836,EMP00094,Vikram Shah,VND0000014,T3,ACTIVE,2024-04-23 03:49:33,2025-06-29 18:54:27,12320
AGT0000470,EMP00771,Ananya Rao,VND0000004,T1,INACTIVE,2025-04-15 17:06:12,2026-03-12 16:23:00,12321
AGT0000970,EMP00124,Rahul Verma,VND0000004,FIELD,ACTIVE,2024-01-11 15:50:16,2025-10-16 20:03:59,12322
AGT0000784,EMP00040,Ananya Rao,VND0000013,T1,ACTIVE,2024-11-27 22:16:41,2026-03-30 03:00:32,12323
AGT0000029,EMP00621,Neha Singh,VND0000009,T3,SUSPENDED,2025-06-22 23:30:33,2025-09-18 19:34:21,12324
AGT0000944,EMP00740,Rahul Verma,VND0000008,T3,ACTIVE,2025-02-03 15:12:57,2026-03-31 11:38:05,12325
AGT0000385,EMP00294,Amit Kumar,VND0000006,FIELD,INACTIVE,2025-10-22 09:46:24,2025-09-20 14:06:16,12326
AGT0000374,EMP00697,Amit Kumar,VND0000008,FIELD,SUSPENDED,2025-02-05 13:52:05,2025-04-03 07:19:08,12327
AGT0000623,EMP00638,Neha Singh,VND0000011,T2,ACTIVE,2024-03-11 20:56:06,2025-06-12 01:42:39,12328
AGT0000800,EMP00970,Pooja Nair,VND0000005,T1,INACTIVE,2024-06-23 16:13:45,2026-07-29 05:15:00,12329
AGT0000405,EMP00387,Vikram Shah,VND0000002,DIGITAL,SUSPENDED,2024-11-20 14:34:12,2025-12-27 14:32:20,12330
AGT0000675,EMP01069,Neha Singh,VND0000006,DIGITAL,ACTIVE,2025-07-08 03:19:27,2025-12-19 04:28:55,12331
AGT0000614,EMP00064,Sneha Das,VND0000007,T1,INACTIVE,2024-12-30 07:37:37,2026-01-22 19:35:48,12332
AGT0000389,EMP00817,Rohan Patel,VND0000005,DIGITAL,INACTIVE,2024-11-16 13:25:48,2026-06-26 02:54:01,12333
AGT0000040,EMP00196,Neha Singh,VND0000015,T2,INACTIVE,2024-04-06 14:11:43,2025-07-21 20:58:25,12334
AGT0000525,EMP00974,Priya Mehta,VND0000006,FIELD,INACTIVE,2024-06-17 09:12:40,2025-02-18 17:37:04,12335
AGT0000354,EMP00778,Sneha Das,VND0000009,T2,INACTIVE,2025-03-01 11:34:10,2025-05-22 12:27:22,12336
AGT0000548,EMP00087,Aarav Sharma,VND0000004,T2,INACTIVE,2025-04-21 11:52:33,2025-12-18 03:59:22,12337
AGT0000526,EMP00139,Neha Singh,VND0000003,T3,ACTIVE,2024-05-10 14:43:54,2025-03-05 14:14:07,12338
AGT0000515,EMP00443,Aarav Sharma,VND0000009,T2,SUSPENDED,2024-12-17 22:48:28,2026-03-14 14:17:42,12339
AGT0000261,EMP00654,Rohan Patel,VND0000012,FIELD,SUSPENDED,2024-04-07 18:26:52,2025-08-23 19:33:54,12340
AGT0000975,EMP01057,Rahul Verma,VND0000007,T2,INACTIVE,2025-06-01 15:27:04,2025-08-31 13:30:19,12341
AGT0000367,EMP00661,Neha Singh,VND0000001,T3,SUSPENDED,2024-10-24 00:31:21,2026-07-20 01:40:56,12342
AGT0000052,EMP00934,Vikram Shah,VND0000008,FIELD,SUSPENDED,2024-01-03 18:43:22,2026-05-17 16:39:30,12343
AGT0000243,EMP00651,Priya Mehta,VND0000014,T2,ACTIVE,2024-11-03 09:38:35,2025-10-28 01:34:30,12344
AGT0000248,EMP00452,Sneha Das,VND0000005,T2,SUSPENDED,2024-10-13 16:49:50,2025-06-01 20:45:38,12345
AGT0000998,EMP00345,Rahul Verma,VND0000006,T1,INACTIVE,2024-04-02 19:36:53,2026-02-03 07:38:38,12346
AGT0000196,EMP00317,Ananya Rao,VND0000004,T2,INACTIVE,2025-10-09 07:31:12,2025-11-14 02:11:03,12347
AGT0000727,EMP00461,Pooja Nair,VND0000015,T2,ACTIVE,2024-04-07 13:51:08,2025-11-11 19:06:42,12348
AGT0000785,EMP00936,Aarav Sharma,VND0000007,T3,ACTIVE,2024-04-30 01:35:34,2026-01-09 13:49:05,12349
AGT0000082,EMP00292,Ananya Rao,VND0000013,FIELD,INACTIVE,2024-01-15 02:35:15,2025-02-02 19:14:40,12350
AGT0000954,EMP00204,Aarav Sharma,VND0000001,DIGITAL,SUSPENDED,2025-08-27 03:10:42,2026-06-17 17:08:37,12351
AGT0000058,EMP00411,Rohan Patel,VND0000006,FIELD,SUSPENDED,2024-01-04 17:06:17,2025-06-27 22:57:33,12352
AGT0000526,EMP00949,Amit Kumar,VND0000004,T1,INACTIVE,2024-10-09 12:49:07,2025-03-15 18:57:33,12353
AGT0000557,EMP01054,Amit Kumar,VND0000007,T2,ACTIVE,2024-04-29 19:22:38,2025-03-14 03:52:07,12354
AGT0000085,EMP00045,Neha Singh,VND0000001,FIELD,INACTIVE,2024-04-19 23:28:50,2025-02-04 17:25:29,12355
AGT0000181,EMP00731,Rahul Verma,VND0000012,FIELD,ACTIVE,2025-09-19 00:52:51,2025-05-21 23:14:00,12356
AGT0000826,EMP00855,Rahul Verma,VND0000011,FIELD,INACTIVE,2024-02-15 05:06:47,2025-07-13 20:22:23,12357
AGT0000994,EMP00972,Rohan Patel,VND0000009,T1,INACTIVE,2025-08-02 00:26:57,2025-11-08 04:18:03,12358
AGT0000053,EMP00313,Pooja Nair,VND0000001,FIELD,ACTIVE,2025-04-09 17:39:23,2025-12-07 08:32:20,12359
AGT0000136,EMP00788,Rahul Verma,VND0000001,T1,ACTIVE,2024-05-31 14:47:48,2026-03-01 00:41:02,12360
